source,jobName,kubeBurner.jobName,kubeBurner.timestamp,label.namespace,label.pod,quantileName,metric,value,unit
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,,,,podCPUUsage,2.0508545696768192,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,,,,podMemoryWorkingSet,21180755968,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,gatekeeper-system,gatekeeper-audit-59f9f574-5dx6w,,podCPUUsage,0.004598053931558616,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,gatekeeper-system,gatekeeper-audit-59f9f574-5dx6w,,podMemoryWorkingSet,150634496,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,gatekeeper-system,gatekeeper-controller-74bb4bb4f5-btjgr,,podCPUUsage,0.006576011620374496,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,gatekeeper-system,gatekeeper-controller-74bb4bb4f5-btjgr,,podMemoryWorkingSet,140058624,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,gatekeeper-system,gatekeeper-controller-74bb4bb4f5-m86zb,,podCPUUsage,0.00970954529763222,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,gatekeeper-system,gatekeeper-controller-74bb4bb4f5-m86zb,,podMemoryWorkingSet,168570880,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-0-1,,podMemoryWorkingSet,129888256,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-1-1,,podMemoryWorkingSet,127635456,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-10-1,,podMemoryWorkingSet,251711488,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-11-1,,podMemoryWorkingSet,126132224,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-12-1,,podMemoryWorkingSet,8019968,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-13-1,,podMemoryWorkingSet,239812608,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-14-1,,podMemoryWorkingSet,252436480,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-15-1,,podMemoryWorkingSet,134451200,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-16-1,,podMemoryWorkingSet,123809792,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-17-1,,podMemoryWorkingSet,127647744,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-18-1,,podMemoryWorkingSet,244891648,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-19-1,,podMemoryWorkingSet,126799872,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-2-1,,podMemoryWorkingSet,3190784,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-20-1,,podMemoryWorkingSet,249085952,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-21-1,,podMemoryWorkingSet,127647744,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-22-1,,podMemoryWorkingSet,130560000,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-23-1,,podMemoryWorkingSet,247160832,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-24-1,,podMemoryWorkingSet,124452864,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-25-1,,podMemoryWorkingSet,248700928,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-26-1,,podMemoryWorkingSet,128466944,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-27-1,,podMemoryWorkingSet,240152576,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-28-1,,podMemoryWorkingSet,128589824,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-29-1,,podMemoryWorkingSet,130289664,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-3-1,,podMemoryWorkingSet,252731392,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-30-1,,podMemoryWorkingSet,248918016,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-31-1,,podMemoryWorkingSet,244523008,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-32-1,,podMemoryWorkingSet,249102336,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-33-1,,podMemoryWorkingSet,11853824,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-34-1,,podMemoryWorkingSet,249040896,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-35-1,,podMemoryWorkingSet,240852992,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-36-1,,podMemoryWorkingSet,249491456,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-37-1,,podMemoryWorkingSet,257757184,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-38-1,,podMemoryWorkingSet,132632576,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-39-1,,podMemoryWorkingSet,244891648,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-4-1,,podMemoryWorkingSet,239833088,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-40-1,,podMemoryWorkingSet,3153920,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-41-1,,podMemoryWorkingSet,2678784,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-42-1,,podMemoryWorkingSet,249597952,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-43-1,,podMemoryWorkingSet,121835520,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-44-1,,podMemoryWorkingSet,130678784,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-45-1,,podMemoryWorkingSet,251863040,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-46-1,,podMemoryWorkingSet,240353280,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-47-1,,podMemoryWorkingSet,244383744,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-48-1,,podMemoryWorkingSet,244310016,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-49-1,,podMemoryWorkingSet,240279552,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-5-1,,podMemoryWorkingSet,131989504,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-6-1,,podMemoryWorkingSet,248786944,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-7-1,,podMemoryWorkingSet,121659392,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-8-1,,podMemoryWorkingSet,240685056,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-0,kata-perf-9-1,,podMemoryWorkingSet,126373888,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-50-1,,podMemoryWorkingSet,244285440,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-51-1,,podMemoryWorkingSet,137977856,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-52-1,,podMemoryWorkingSet,3256320,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-53-1,,podMemoryWorkingSet,128794624,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-54-1,,podMemoryWorkingSet,121745408,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-55-1,,podMemoryWorkingSet,128544768,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-56-1,,podMemoryWorkingSet,245960704,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-57-1,,podMemoryWorkingSet,121802752,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-58-1,,podMemoryWorkingSet,126152704,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-59-1,,podMemoryWorkingSet,120631296,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-60-1,,podMemoryWorkingSet,253190144,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-61-1,,podMemoryWorkingSet,244867072,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-62-1,,podMemoryWorkingSet,122384384,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-63-1,,podMemoryWorkingSet,253317120,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-64-1,,podMemoryWorkingSet,241115136,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-65-1,,podMemoryWorkingSet,7069696,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-66-1,,podMemoryWorkingSet,130510848,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-67-1,,podMemoryWorkingSet,244654080,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-68-1,,podMemoryWorkingSet,240652288,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-69-1,,podMemoryWorkingSet,246317056,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-70-1,,podMemoryWorkingSet,126304256,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-71-1,,podMemoryWorkingSet,123588608,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-72-1,,podMemoryWorkingSet,244195328,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-73-1,,podMemoryWorkingSet,249393152,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-74-1,,podMemoryWorkingSet,128380928,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-75-1,,podMemoryWorkingSet,121647104,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-76-1,,podMemoryWorkingSet,129564672,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-77-1,,podMemoryWorkingSet,249786368,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-78-1,,podMemoryWorkingSet,122019840,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-79-1,,podMemoryWorkingSet,244776960,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-80-1,,podMemoryWorkingSet,129908736,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-81-1,,podMemoryWorkingSet,243204096,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-82-1,,podMemoryWorkingSet,132386816,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-84-1,,podMemoryWorkingSet,245370880,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-85-1,,podMemoryWorkingSet,121348096,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-86-1,,podMemoryWorkingSet,249110528,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-87-1,,podMemoryWorkingSet,244629504,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-88-1,,podMemoryWorkingSet,125767680,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-90-1,,podMemoryWorkingSet,248807424,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-92-1,,podMemoryWorkingSet,249225216,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-94-1,,podMemoryWorkingSet,126111744,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-96-1,,podMemoryWorkingSet,130433024,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-98-1,,podMemoryWorkingSet,129818624,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kata-perf-1,kata-perf-99-1,,podMemoryWorkingSet,246538240,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,azure-cns-pfl6k,,podCPUUsage,0.0022384022325521785,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,azure-cns-pfl6k,,podMemoryWorkingSet,153980928,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,azure-cns-vggvb,,podCPUUsage,0.003579117661183882,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,azure-cns-vggvb,,podMemoryWorkingSet,132513792,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,azure-ip-masq-agent-njb55,,podCPUUsage,0.0002592839936100423,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,azure-ip-masq-agent-njb55,,podMemoryWorkingSet,28614656,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,azure-ip-masq-agent-v4nmg,,podCPUUsage,0.00025499024624575303,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,azure-ip-masq-agent-v4nmg,,podMemoryWorkingSet,24199168,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,azure-policy-67485f9b44-vdt76,,podCPUUsage,0.0013011075470893084,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,azure-policy-67485f9b44-vdt76,,podMemoryWorkingSet,49741824,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,azure-policy-webhook-6c9cd9d6cc-75pnw,,podCPUUsage,0.00018116297732651704,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,azure-policy-webhook-6c9cd9d6cc-75pnw,,podMemoryWorkingSet,35241984,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,azuresecuritylinuxagent-htnp7,,podCPUUsage,0.4496207516169336,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,azuresecuritylinuxagent-htnp7,,podMemoryWorkingSet,3024568320,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,azuresecuritylinuxagent-s62zh,,podCPUUsage,0.4433890943685046,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,azuresecuritylinuxagent-s62zh,,podMemoryWorkingSet,3303727104,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,cilium-95rvd,,podCPUUsage,0.03302635138892793,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,cilium-95rvd,,podMemoryWorkingSet,719536128,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,cilium-lmvrs,,podCPUUsage,0.04960424896752257,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,cilium-lmvrs,,podMemoryWorkingSet,1298235392,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,cilium-operator-5d7bc4d9c5-v2f52,,podCPUUsage,0.007071140292297086,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,cilium-operator-5d7bc4d9c5-v2f52,,podMemoryWorkingSet,170737664,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,cloud-node-manager-f4htv,,podCPUUsage,0.00015127197851996451,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,cloud-node-manager-f4htv,,podMemoryWorkingSet,36470784,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,cloud-node-manager-kcx6j,,podCPUUsage,0.00027561056548476066,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,cloud-node-manager-kcx6j,,podMemoryWorkingSet,48046080,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,coredns-5fb4f6b57d-5rpp7,,podCPUUsage,0.002393429923653668,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,coredns-5fb4f6b57d-5rpp7,,podMemoryWorkingSet,58871808,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,coredns-5fb4f6b57d-g6pbh,,podCPUUsage,0.0025173050348188198,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,coredns-5fb4f6b57d-g6pbh,,podMemoryWorkingSet,52011008,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,coredns-autoscaler-7cb74cf44c-sxtbb,,podCPUUsage,0.000319328444953218,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,coredns-autoscaler-7cb74cf44c-sxtbb,,podMemoryWorkingSet,26468352,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,csi-azuredisk-node-6x5xd,,podCPUUsage,0.0005799420309087927,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,csi-azuredisk-node-6x5xd,,podMemoryWorkingSet,280928256,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,csi-azuredisk-node-fv47n,,podCPUUsage,0.000756325980937417,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,csi-azuredisk-node-fv47n,,podMemoryWorkingSet,129499136,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,csi-azurefile-node-49l69,,podCPUUsage,0.002844854296567763,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,csi-azurefile-node-49l69,,podMemoryWorkingSet,295616512,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,csi-azurefile-node-7qf97,,podCPUUsage,0.004981053150672706,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,csi-azurefile-node-7qf97,,podMemoryWorkingSet,209666048,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,konnectivity-agent-6589d8b7fd-blb5g,,podCPUUsage,0.009409406823623246,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,konnectivity-agent-6589d8b7fd-blb5g,,podMemoryWorkingSet,56483840,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,konnectivity-agent-6589d8b7fd-tll8m,,podCPUUsage,0.005282958111963998,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,konnectivity-agent-6589d8b7fd-tll8m,,podMemoryWorkingSet,59219968,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,konnectivity-agent-autoscaler-7cbb4bcd79-zz8vd,,podCPUUsage,0.0004356642806894206,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,konnectivity-agent-autoscaler-7cbb4bcd79-zz8vd,,podMemoryWorkingSet,23109632,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,metrics-server-7b4589c6b5-ltjj8,,podCPUUsage,0.005058270692802874,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,metrics-server-7b4589c6b5-ltjj8,,podMemoryWorkingSet,107110400,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,metrics-server-7b4589c6b5-mrvjf,,podCPUUsage,0.00471760196943254,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,kube-system,metrics-server-7b4589c6b5-mrvjf,,podMemoryWorkingSet,104517632,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:18.871Z,perf-monitoring,prometheus-d68fdb7d4-g6jgq,,podCPUUsage,0.006048691323661312,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,perf-monitoring,prometheus-d68fdb7d4-g6jgq,,podMemoryWorkingSet,750911488,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,preload-kube-burner-01162,preloadrdcxc-6cp6x,,podMemoryWorkingSet,10420224,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:18.871Z,preload-kube-burner-01162,preloadrdcxc-vwfmt,,podMemoryWorkingSet,454656,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:46.265Z,,,,podCPUUsage,3.982477322948847,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:46.265Z,,,,podMemoryWorkingSet,38058921984,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:46.265Z,gatekeeper-system,gatekeeper-audit-59f9f574-5dx6w,,podCPUUsage,0.00563261497310987,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:46.265Z,gatekeeper-system,gatekeeper-audit-59f9f574-5dx6w,,podMemoryWorkingSet,160694272,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:46.265Z,gatekeeper-system,gatekeeper-controller-74bb4bb4f5-btjgr,,podCPUUsage,0.023854518635441503,cores
